Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
AIPGENE22143	AIPGENE22143	AIPGENE22143		422			AIPGENE22143	1.0	0.9977	2	14	14	14	2	1	2	3	4	2	0	0	0	0	0	0	2	1	2	3	4	2	0	0	0	0	0	0	2	1	2	3	4	2	0	0	0	0	0	0	3246480.8	1.4685289E7	1.2484827E7	4439050.0	1.7348564E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9770695.0	9359215.0	0.0	1.2372438E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22164	AIPGENE22164	AIPGENE22164		760			AIPGENE22164	0.8624	0.9964	1	3	3	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0.0	0.0	0.0	6388554.0	3967632.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22204	AIPGENE22204	AIPGENE22204		310			AIPGENE22204	1.0	0.9985	2	32	32	32	1	1	2	1	2	1	2	4	5	4	4	5	1	1	2	1	2	1	2	4	5	4	4	5	1	1	2	1	2	1	2	4	5	4	4	5	0.0	8619056.0	1.1778628E7	0.0	0.0	0.0	1.3576198E7	2.838573E7	6.7709872E7	1.0967943E7	1.8142256E7	2.6954006E7	0.0	0.0	7726920.5	0.0	0.0	0.0	0.0	1.6998924E7	4.3443356E7	0.0	0.0	1.8034334E7	
AIPGENE22206	AIPGENE22206	AIPGENE22206		606			AIPGENE22206	1.0	0.9989	4	26	26	26	5	2	2	5	3	1	3	2	1	1	0	1	5	2	2	5	3	1	3	2	1	1	0	1	5	2	2	5	3	1	3	2	1	1	0	1	3.799834E7	2.9950548E7	3.929616E7	3.4357864E7	2.3703448E7	2.6588386E7	1.5531806E7	1.725954E7	4.730184E7	1.8249304E7	0.0	8994949.0	3.406642E7	2.5640668E7	2.285153E7	2.7722632E7	2.54113E7	0.0	0.0	0.0	4.0298288E7	0.0	0.0	0.0	
AIPGENE22217	AIPGENE22217	AIPGENE22217		152			AIPGENE22217	1.0	0.999	11	138	138	138	12	19	27	35	29	16	0	0	0	0	0	0	12	19	27	35	29	16	0	0	0	0	0	0	12	19	27	35	29	16	0	0	0	0	0	0	8.3377744E7	1.82227936E8	3.14224832E8	3.08710752E8	2.12343424E8	2.1165744E8	0.0	0.0	0.0	0.0	0.0	0.0	4.1230164E7	7.9213072E7	1.10338536E8	9.3552224E7	7.4330392E7	7.9306568E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22218	AIPGENE22218	AIPGENE22218		406			AIPGENE22218	1.0	0.9981	2	4	4	4	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	4970708.5	0.0	5821678.5	5849370.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2222	AIPGENE2222	AIPGENE2222		736			AIPGENE2222	0.8653	0.9965	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1305161.8	2832116.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22220	AIPGENE22220	AIPGENE22220		640			AIPGENE22220	1.0	0.9984	7	45	45	75	3	2	3	2	2	2	8	9	6	1	4	3	3	2	3	2	2	2	8	9	6	1	4	3	4	2	5	5	6	5	10	12	10	3	8	5	6425346.0	1.1186585E7	5860771.5	7379617.5	8870329.0	7740287.5	4.0864396E7	4.420828E7	3.8355624E7	0.0	1.3707858E7	1.334623E7	3901301.0	0.0	0.0	0.0	0.0	0.0	1.660137E7	1.6027914E7	0.0	0.0	0.0	0.0	
AIPGENE22221	AIPGENE22221	AIPGENE22221		349			AIPGENE22221	0.9999	0.993	2	2	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22237	AIPGENE22237	AIPGENE22237		312			AIPGENE22237	1.0	0.9983	9	28	28	28	9	4	3	6	6	0	0	0	0	0	0	0	9	4	3	6	6	0	0	0	0	0	0	0	9	4	3	6	6	0	0	0	0	0	0	0	2.7086888E7	2.3402008E7	2.7244502E7	1.1577756E7	2.2131736E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2842877E7	1.724833E7	1.2619486E7	1.5816999E7	1.1140517E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22253	AIPGENE22253	AIPGENE22253		328			AIPGENE22253	1.0	0.9983	5	26	26	26	8	7	1	5	4	1	0	0	0	0	0	0	8	7	1	5	4	1	0	0	0	0	0	0	8	7	1	5	4	1	0	0	0	0	0	0	4545486.5	3.4930316E7	4634879.0	1.7968302E7	1.960004E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3503728E7	0.0	1.5627707E7	1.2952271E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22267	AIPGENE22267	AIPGENE22267		443			AIPGENE22267	1.0	0.999	33	776	0	776	60	31	41	38	86	41	93	78	95	49	89	75	0	0	0	0	0	0	0	0	0	0	0	0	60	31	41	38	86	41	93	78	95	49	89	75	1.10896576E9	6.379632E8	7.6146643E8	5.8484621E8	1.52911962E9	9.8390445E8	1.92064397E9	1.67056166E9	2.95571379E9	7.932345E8	1.53810086E9	1.1654944E9	2.21108592E8	1.248208E8	1.55354768E8	1.350464E8	2.7215872E8	2.10025648E8	3.74330784E8	3.63787168E8	5.7016173E8	1.99928768E8	2.91807072E8	2.6693008E8	
AIPGENE22279	AIPGENE22279	AIPGENE22279		861			AIPGENE22279	1.0	0.9959	2	5	1	5	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	9950468.0	0.0	0.0	3400786.8	1.224894E7	0.0	5069991.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22280	AIPGENE22280	AIPGENE22280		585			AIPGENE22280	1.0	0.9989	9	51	51	51	10	7	7	11	11	5	0	0	0	0	0	0	10	7	7	11	11	5	0	0	0	0	0	0	10	7	7	11	11	5	0	0	0	0	0	0	7.744152E7	5.4803008E7	1.03964664E8	1.0020076E8	8.6853152E7	5.9763508E7	0.0	0.0	9314459.0	0.0	0.0	0.0	2.6539874E7	2.113702E7	3.0518228E7	2.6427408E7	2.4821886E7	2.248725E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22290	AIPGENE22290	AIPGENE22290		207			AIPGENE22290	1.0	0.9989	9	11	11	72	3	1	1	1	3	2	0	0	0	0	0	0	3	1	1	1	3	2	0	0	0	0	0	0	17	7	9	14	19	6	0	0	0	0	0	0	8.2817664E7	7.4067136E7	9.035336E7	9.2003776E7	7.0105136E7	6.7046472E7	0.0	0.0	0.0	0.0	0.0	0.0	7.3965408E7	6.5531364E7	6.7570112E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22308	AIPGENE22308	AIPGENE22308		413			AIPGENE22308	1.0	0.9984	3	8	8	8	1	0	1	0	4	2	0	0	0	0	0	0	1	0	1	0	4	2	0	0	0	0	0	0	1	0	1	0	4	2	0	0	0	0	0	0	0.0	5639011.5	5610847.0	0.0	4101471.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22318	AIPGENE22318	AIPGENE22318		599			AIPGENE22318	0.9999	0.9911	2	5	5	5	1	0	0	1	2	1	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	5775850.0	0.0	0.0	5220021.5	2935419.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22336	AIPGENE22336	AIPGENE22336		554			AIPGENE22336	1.0	0.9968	3	7	7	7	2	0	1	3	1	0	0	0	0	0	0	0	2	0	1	3	1	0	0	0	0	0	0	0	2	0	1	3	1	0	0	0	0	0	0	0	3466393.0	0.0	6046054.0	6585310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22343	AIPGENE22343	AIPGENE22343		191			AIPGENE22343	1.0	0.999	14	198	187	198	20	10	14	12	16	8	24	19	19	16	17	23	18	10	13	12	16	8	20	17	19	16	15	23	20	10	14	12	16	8	24	19	19	16	17	23	2.38730784E8	1.52839488E8	1.82119024E8	1.17322368E8	1.772928E8	1.11201488E8	3.5194976E8	2.78485024E8	4.55998848E8	2.23639632E8	2.3054024E8	2.1872392E8	4.0262204E7	2.9803834E7	4.07142E7	3.1532672E7	3.6024084E7	4.4122748E7	7.603004E7	5.5287968E7	9.1095904E7	5.5102656E7	4.7049264E7	4.7329476E7	
AIPGENE22356	AIPGENE22356	AIPGENE22356		749			AIPGENE22356	0.9999	0.9963	2	3	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2594481.2	0.0	0.0	0.0	5919401.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE22357
AIPGENE22361	AIPGENE22361	AIPGENE22361		475			AIPGENE22361	1.0	0.999	19	262	262	262	47	46	40	53	39	36	0	1	0	0	0	0	47	46	40	53	39	36	0	1	0	0	0	0	47	46	40	53	39	36	0	1	0	0	0	0	6.1709658E8	8.9197907E8	6.7338368E8	7.332704E8	5.18378496E8	5.638784E8	0.0	1.1063299E7	0.0	0.0	0.0	0.0	1.02731624E8	1.4435664E8	1.06747168E8	1.1756856E8	9.2903272E7	1.00094576E8	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22365	AIPGENE22365	AIPGENE22365		1298			AIPGENE22365	1.0	0.999	28	99	99	99	29	11	14	15	20	10	0	0	0	0	0	0	29	11	14	15	20	10	0	0	0	0	0	0	29	11	14	15	20	10	0	0	0	0	0	0	9.8865832E7	1.12733392E8	7.926692E7	9.1564496E7	8.0876416E7	6.5366904E7	0.0	0.0	0.0	0.0	0.0	0.0	2.8503378E7	3.7613092E7	2.7975668E7	2.5949984E7	2.5347578E7	3.0237158E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22379	AIPGENE22379	AIPGENE22379		434			AIPGENE22379	1.0	0.9987	3	14	14	14	3	1	2	2	3	3	0	0	0	0	0	0	3	1	2	2	3	3	0	0	0	0	0	0	3	1	2	2	3	3	0	0	0	0	0	0	7331685.5	6125333.0	8405480.0	9883732.0	9664077.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22387	AIPGENE22387	AIPGENE22387		542			AIPGENE22387	0.8795	0.9969	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2105862.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22400	AIPGENE22400	AIPGENE22400		143			AIPGENE22400	1.0	0.999	5	242	0	242	22	21	18	23	28	17	28	20	23	8	19	15	0	0	0	0	0	0	0	0	0	0	0	0	22	21	18	23	28	17	28	20	23	8	19	15	1.93898672E8	2.63045632E8	1.7827656E8	1.5189752E8	3.60953984E8	1.83136992E8	1.91939936E8	1.16438856E8	2.02476752E8	4.0953716E7	1.16852E8	6.775148E7	5.2575588E7	7.0747256E7	4.5156404E7	4.2324836E7	8.3101224E7	6.1411592E7	5.044632E7	4.0179608E7	6.6120428E7	1.8703684E7	4.0411452E7	2.332833E7	AIPGENE26024
AIPGENE22414	AIPGENE22414	AIPGENE22414		304			AIPGENE22414	1.0	0.9977	2	11	11	11	2	1	1	4	2	1	0	0	0	0	0	0	2	1	1	4	2	1	0	0	0	0	0	0	2	1	1	4	2	1	0	0	0	0	0	0	3983027.0	4093035.5	0.0	5893792.5	8457781.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22416	AIPGENE22416	AIPGENE22416		219			AIPGENE22416	1.0	0.9984	4	5	5	5	2	0	0	2	1	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	1325666.0	0.0	0.0	9595134.0	2761572.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22417	AIPGENE22417	AIPGENE22417		161			AIPGENE22417	0.7397	0.992	1	4	4	4	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	3633478.5	2123641.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22431	AIPGENE22431	AIPGENE22431		514			AIPGENE22431	1.0	0.9985	2	9	9	9	1	0	0	4	4	0	0	0	0	0	0	0	1	0	0	4	4	0	0	0	0	0	0	0	1	0	0	4	4	0	0	0	0	0	0	0	0.0	0.0	1.0728632E7	1.0375351E7	1.5013059E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22432	AIPGENE22432	AIPGENE22432		230			AIPGENE22432	1.0	0.9988	8	43	43	43	11	4	6	12	8	2	0	0	0	0	0	0	11	4	6	12	8	2	0	0	0	0	0	0	11	4	6	12	8	2	0	0	0	0	0	0	4.00362E7	2.2541804E7	4.201066E7	6.545288E7	5.68023E7	1.1277204E7	0.0	0.0	0.0	0.0	0.0	0.0	1.2857017E7	1.0873174E7	1.2622541E7	2.1329836E7	1.7751718E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22443	AIPGENE22443	AIPGENE22443		226			AIPGENE22443	1.0	0.999	2	27	27	27	1	2	2	4	2	1	3	4	1	2	2	3	1	2	2	4	2	1	3	4	1	2	2	3	1	2	2	4	2	1	3	4	1	2	2	3	7378824.0	2.1335968E7	9171595.0	1.5381038E7	2.05818E7	1.5305691E7	2.0198588E7	1.1580081E7	3.5659268E7	0.0	1.2609527E7	9593834.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22458	AIPGENE22458	AIPGENE22458		1134			AIPGENE22458	0.6967	0.9902	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22466	AIPGENE22466	AIPGENE22466		1544			AIPGENE22466	1.0	0.9989	10	34	34	34	11	3	4	6	8	2	0	0	0	0	0	0	11	3	4	6	8	2	0	0	0	0	0	0	11	3	4	6	8	2	0	0	0	0	0	0	3.0254248E7	1.5153953E7	1.8428668E7	2.1936822E7	3.0425528E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4237858E7	9989689.0	1.2179329E7	9581208.0	1.2153937E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22467	AIPGENE22467	AIPGENE22467		477			AIPGENE22467	0.9999	0.9914	1	18	18	18	1	1	2	3	1	2	2	2	2	1	0	1	1	1	2	3	1	2	2	2	2	1	0	1	1	1	2	3	1	2	2	2	2	1	0	1	5.23870496E8	6.6234746E8	7.0284192E8	5.7913658E8	4.03364032E8	7.1700026E8	1.78163936E8	2.85267744E8	2.8576032E8	2.42840384E8	0.0	1.56409888E8	0.0	0.0	5.7916224E8	4.93374144E8	0.0	6.7280986E8	0.0	2.6486528E8	0.0	0.0	0.0	0.0	
AIPGENE22473	AIPGENE22473	AIPGENE22473		150			AIPGENE22473	1.0	0.9985	8	81	81	81	3	4	5	4	4	5	10	10	7	9	11	9	3	4	5	4	4	5	10	10	7	9	11	9	3	4	5	4	4	5	10	10	7	9	11	9	2.1015814E7	4.6169348E7	5.2656816E7	7.2655568E7	4.2825552E7	4.1060884E7	1.35512448E8	1.36702304E8	1.60952128E8	9.9270272E7	1.12020568E8	9.8723792E7	0.0	2.8301034E7	3.1220772E7	3.6231524E7	2.6464284E7	2.5093876E7	5.6515568E7	5.5120868E7	7.2771096E7	4.7420332E7	4.398612E7	4.3739624E7	
AIPGENE22476	AIPGENE22476	AIPGENE22476		893			AIPGENE22476	1.0	0.999	22	425	425	425	28	30	26	35	45	36	27	51	48	24	32	43	28	30	26	35	45	36	27	51	48	24	32	43	28	30	26	35	45	36	27	51	48	24	32	43	3.44126752E8	5.28673024E8	3.49429792E8	4.91366784E8	4.68229024E8	5.8405018E8	2.90966976E8	7.1293395E8	7.6325062E8	2.11703424E8	1.86301984E8	3.5842528E8	5.7152292E7	8.137796E7	5.9530612E7	7.1274632E7	7.8572464E7	9.3241792E7	5.3901816E7	1.09985056E8	1.1663868E8	4.1293684E7	3.4280464E7	6.0833808E7	
AIPGENE22499	AIPGENE22499	AIPGENE22499		154			AIPGENE22499	1.0	0.9985	2	4	4	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0.0	0.0	3240680.5	1.4091612E7	6478866.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22500	AIPGENE22500	AIPGENE22500		509			AIPGENE22500	1.0	0.9976	3	9	9	9	2	0	1	2	3	1	0	0	0	0	0	0	2	0	1	2	3	1	0	0	0	0	0	0	2	0	1	2	3	1	0	0	0	0	0	0	1.1978198E7	2667656.8	2799272.5	1.602798E7	1.6303216E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9603490.0	0.0	0.0	1.0444399E7	1.0935574E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22504	AIPGENE22504	AIPGENE22504		1088			AIPGENE22504	0.9998	0.9921	2	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22506	AIPGENE22506	AIPGENE22506		356			AIPGENE22506	1.0	0.9986	5	19	0	19	2	2	4	2	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	5	4	0	0	0	0	0	0	3618406.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE22507
AIPGENE22517	AIPGENE22517	AIPGENE22517		2799			AIPGENE22517	1.0	0.9989	13	32	32	32	3	0	1	24	4	0	0	0	0	0	0	0	3	0	1	24	4	0	0	0	0	0	0	0	3	0	1	24	4	0	0	0	0	0	0	0	9525439.0	0.0	5140321.5	1.5142952E8	3.681194E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7716759.0	0.0	0.0	2.28297E7	1.0572575E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22522	AIPGENE22522	AIPGENE22522		1460			AIPGENE22522	1.0	0.9982	5	12	12	12	1	1	2	4	4	0	0	0	0	0	0	0	1	1	2	4	4	0	0	0	0	0	0	0	1	1	2	4	4	0	0	0	0	0	0	0	1.0215266E7	1.1413818E7	1.680995E7	2.2562068E7	1.0510662E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22527	AIPGENE22527	AIPGENE22527		152			AIPGENE22527	1.0	0.999	7	110	110	110	5	5	8	9	6	6	11	12	14	11	12	11	5	5	8	9	6	6	11	12	14	11	12	11	5	5	8	9	6	6	11	12	14	11	12	11	3.650344E8	3.30678432E8	3.63146624E8	3.22908352E8	1.65146176E8	2.16717456E8	2.51259024E8	3.4746176E8	5.5245082E8	3.87106368E8	2.46631664E8	3.7186848E8	2.5575632E8	2.24111232E8	2.44880272E8	1.85173584E8	1.23826784E8	1.6223728E8	2.06302048E8	2.55458624E8	3.95359712E8	2.59282736E8	1.96849344E8	2.47337824E8	
AIPGENE2255	AIPGENE2255	AIPGENE2255		589			AIPGENE2255	0.8912	0.9972	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22553	AIPGENE22553	AIPGENE22553		126			AIPGENE22553	1.0	0.9979	6	21	21	21	4	2	2	5	3	5	0	0	0	0	0	0	4	2	2	5	3	5	0	0	0	0	0	0	4	2	2	5	3	5	0	0	0	0	0	0	1.0227026E7	1.309636E7	1.2043848E7	2.1094812E7	1.1984451E7	3.7674932E7	0.0	0.0	1.3225451E7	0.0	0.0	0.0	0.0	0.0	0.0	1.5705181E7	0.0	2.0141794E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22557	AIPGENE22557	AIPGENE22557		716			AIPGENE22557	1.0	0.9989	12	76	70	76	14	11	14	13	15	9	0	0	0	0	0	0	13	10	13	12	14	8	0	0	0	0	0	0	14	11	14	13	15	9	0	0	0	0	0	0	6.8317688E7	5.8158788E7	8.7936304E7	8.4239496E7	7.3992232E7	5.2334992E7	0.0	1.0114875E7	0.0	0.0	0.0	0.0	2.5027972E7	1.8293962E7	2.1193434E7	1.9986934E7	2.217145E7	1.82653E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2260	AIPGENE2260	AIPGENE2260		363			AIPGENE2260	1.0	0.9989	3	16	16	16	4	2	1	3	4	2	0	0	0	0	0	0	4	2	1	3	4	2	0	0	0	0	0	0	4	2	1	3	4	2	0	0	0	0	0	0	1.6260107E7	1.5787265E7	8428350.0	1.5737184E7	9273415.0	9016347.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2053871E7	8537095.0	0.0	1.1472758E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22630	AIPGENE22630	AIPGENE22630		313			AIPGENE22630	1.0	0.9986	2	9	4	9	2	2	1	2	2	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	2	2	1	2	2	0	0	0	0	0	0	0	7583409.5	1.0953479E7	3.062519E7	1.116954E7	1.9736834E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7192404E7	0.0	1.0945547E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22638	AIPGENE22638	AIPGENE22638		1653			AIPGENE22638	0.8645	0.9964	1	6	6	6	1	0	0	4	1	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	6830602.5	9396149.0	7241170.5	6623815.0	4052639.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE22644	AIPGENE22644	AIPGENE22644		139			AIPGENE22644	1.0	0.9978	4	28	28	28	1	5	11	4	5	0	0	0	2	0	0	0	1	5	11	4	5	0	0	0	2	0	0	0	1	5	11	4	5	0	0	0	2	0	0	0	0.0	2.5961868E7	5.2824164E7	1.7014356E7	1.9085812E7	0.0	0.0	0.0	1.5860611E7	0.0	0.0	0.0	0.0	1.0301312E7	1.8358288E7	1.3165321E7	1.6993316E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
