Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
AIPGENE24319	AIPGENE24319	AIPGENE24319		60			AIPGENE24319	1.0	0.998	3	8	8	8	3	0	1	2	2	0	0	0	0	0	0	0	3	0	1	2	2	0	0	0	0	0	0	0	3	0	1	2	2	0	0	0	0	0	0	0	1.1385116E7	6564162.5	2.117484E7	6788620.5	1.6746698E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1178942E7	0.0	8864140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24363	AIPGENE24363	AIPGENE24363		414			AIPGENE24363	1.0	0.9989	18	88	88	98	17	16	10	19	20	6	0	0	0	0	0	0	17	16	10	19	20	6	0	0	0	0	0	0	20	18	12	20	21	7	0	0	0	0	0	0	1.3494048E8	1.2241012E8	1.1913734E8	1.23861016E8	1.17041624E8	3.1489006E7	0.0	0.0	0.0	0.0	0.0	0.0	4.2712396E7	3.780594E7	3.2728492E7	3.134065E7	3.1915514E7	2.5230722E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24366	AIPGENE24366	AIPGENE24366		394			AIPGENE24366	1.0	0.9986	4	10	10	10	4	0	0	2	2	2	0	0	0	0	0	0	4	0	0	2	2	2	0	0	0	0	0	0	4	0	0	2	2	2	0	0	0	0	0	0	8636488.0	3152121.2	5370805.5	6010927.5	7254956.0	8098608.5	0.0	6058841.5	0.0	0.0	0.0	0.0	5816921.5	0.0	2895878.8	4275956.5	6103947.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24372	AIPGENE24372	AIPGENE24372		375			AIPGENE24372	1.0	0.999	6	48	48	48	6	7	9	12	11	3	0	0	0	0	0	0	6	7	9	12	11	3	0	0	0	0	0	0	6	7	9	12	11	3	0	0	0	0	0	0	4.3606416E7	5.3084184E7	6.523601E7	6.490684E7	5.3330484E7	1.9383276E7	0.0	0.0	0.0	0.0	0.0	0.0	1.7286214E7	1.775893E7	1.8131312E7	1.7126664E7	1.7284586E7	1.0807877E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24398	AIPGENE24398	AIPGENE24398		373			AIPGENE24398	1.0	0.999	21	237	0	237	49	23	38	44	41	23	3	3	7	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	49	23	38	44	41	23	3	3	7	2	2	2	7.4810854E8	8.003737E8	1.100479E9	9.9421946E8	9.7506624E8	5.500019E8	0.0	1.4544006E7	1.2986674E8	1.9984624E7	0.0	9982417.0	2.1460946E8	2.2117942E8	2.8160125E8	2.724439E8	2.511131E8	1.7887648E8	0.0	0.0	4.175763E7	1.1137886E7	0.0	0.0	AIPGENE24399
AIPGENE24427	AIPGENE24427	AIPGENE24427		486			AIPGENE24427	0.9999	0.9935	2	10	0	10	3	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	4	2	0	0	0	0	0	0	0	3335213.5	0.0	0.0	5410329.5	2808024.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE28734
AIPGENE24429	AIPGENE24429	AIPGENE24429		490			AIPGENE24429	1.0	0.9986	5	54	24	54	2	1	1	6	7	5	6	6	6	5	4	5	1	0	0	3	2	1	3	2	4	2	3	3	2	1	1	6	7	5	6	6	6	5	4	5	3273001.0	5066806.5	3265061.2	1.112298E7	2.2461648E7	2.7091756E7	3.682068E7	5.2467416E7	8.404459E7	1.1006892E7	2.097216E7	3.6744108E7	0.0	0.0	0.0	4240324.5	6296751.5	9379595.0	1.4409557E7	2.1045988E7	3.3817372E7	0.0	1.3138835E7	1.5628049E7	
AIPGENE24434	AIPGENE24434	AIPGENE24434		215			AIPGENE24434	1.0	0.9989	5	38	26	38	8	3	5	5	12	5	0	0	0	0	0	0	5	1	3	3	10	4	0	0	0	0	0	0	8	3	5	5	12	5	0	0	0	0	0	0	6.1971124E7	5.4283356E7	6.541783E7	9.97361E7	9.357276E7	9.323758E7	0.0	0.0	0.0	0.0	0.0	0.0	2.738486E7	2.3943772E7	3.5034584E7	4.3976532E7	3.646026E7	4.1618616E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24452	AIPGENE24452	AIPGENE24452		327			AIPGENE24452	1.0	0.9988	4	20	19	20	3	1	3	4	6	2	0	0	1	0	0	0	3	1	3	4	5	2	0	0	1	0	0	0	3	1	3	4	6	2	0	0	1	0	0	0	2.0670976E7	2.0746896E7	1.9003134E7	2.7685636E7	4.220813E7	2.048104E7	0.0	0.0	0.0	0.0	0.0	0.0	1.0873499E7	1.0924801E7	0.0	1.4582433E7	1.9571164E7	1.0787187E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24453	AIPGENE24453	AIPGENE24453		266			AIPGENE24453	0.9115	0.998	1	9	9	9	2	0	2	1	3	1	0	0	0	0	0	0	2	0	2	1	3	1	0	0	0	0	0	0	2	0	2	1	3	1	0	0	0	0	0	0	2.1204358E7	0.0	1.818014E7	2.8291722E7	3.0753856E7	2.188444E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24455	AIPGENE24455	AIPGENE24455		331			AIPGENE24455	0.9994	0.9892	3	3	3	4	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24467	AIPGENE24467	AIPGENE24467		370			AIPGENE24467	1.0	0.999	6	50	50	50	9	9	11	8	7	6	0	0	0	0	0	0	9	9	11	8	7	6	0	0	0	0	0	0	9	9	11	8	7	6	0	0	0	0	0	0	7.829862E7	8.241378E7	7.957911E7	5.8731252E7	6.10124E7	5.3161896E7	0.0	0.0	0.0	0.0	0.0	0.0	3.603832E7	3.563101E7	3.8041096E7	2.9114926E7	2.2556628E7	2.7276938E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2448	AIPGENE2448	AIPGENE2448		206			AIPGENE2448	1.0	0.999	21	467	367	467	46	16	25	41	47	36	46	48	46	32	48	36	34	12	22	33	36	28	36	38	36	28	37	27	46	16	25	41	47	36	46	48	46	32	48	36	4.5878746E8	1.8709344E8	2.3496304E8	3.1215638E8	3.595547E8	3.0439043E8	3.758038E8	4.0357322E8	6.2697235E8	2.1411824E8	2.6947494E8	2.8384256E8	4.8001224E7	3.6028676E7	4.1885804E7	5.0516164E7	4.914765E7	4.7946572E7	5.2098744E7	4.9888892E7	9.124191E7	3.586859E7	3.83538E7	4.149818E7	
AIPGENE24486	AIPGENE24486	AIPGENE24486		496			AIPGENE24486	1.0	0.999	10	52	52	52	11	5	6	14	13	3	0	0	0	0	0	0	11	5	6	14	13	3	0	0	0	0	0	0	11	5	6	14	13	3	0	0	0	0	0	0	2.1665916E7	3.2453824E7	4.315266E7	6.5600904E7	3.844831E7	2.583886E7	0.0	0.0	0.0	0.0	0.0	0.0	1.1006862E7	1.1139977E7	1.2723895E7	1.4818208E7	1.2631658E7	1.0790965E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24531	AIPGENE24531	AIPGENE24531		262			AIPGENE24531	0.7759	0.9942	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2454	AIPGENE2454	AIPGENE2454		246			AIPGENE2454	1.0	0.9985	2	21	21	21	2	0	0	1	1	0	2	4	3	1	4	3	2	0	0	1	1	0	2	4	3	1	4	3	2	0	0	1	1	0	2	4	3	1	4	3	3281493.2	0.0	0.0	4435782.0	4386495.5	0.0	7059949.5	3.1575344E7	6.3860476E7	6809545.0	1.4585545E7	2.3778176E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.884969E7	3.7376172E7	0.0	8699213.0	1.3009053E7	
AIPGENE24553	AIPGENE24553	AIPGENE24553		246			AIPGENE24553	1.0	0.9989	2	16	16	16	2	4	2	5	2	1	0	0	0	0	0	0	2	4	2	5	2	1	0	0	0	0	0	0	2	4	2	5	2	1	0	0	0	0	0	0	1.3073765E7	8278863.0	1.5808166E7	2.1666884E7	9642465.0	6827807.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8437083.0	1.1840597E7	5272280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24571	AIPGENE24571	AIPGENE24571		733			AIPGENE24571	1.0	0.9942	4	18	18	18	6	0	0	4	5	3	0	0	0	0	0	0	6	0	0	4	5	3	0	0	0	0	0	0	6	0	0	4	5	3	0	0	0	0	0	0	9113444.0	0.0	0.0	2.9798208E7	1.1508709E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5982864.0	0.0	0.0	2.2990016E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24591	AIPGENE24591	AIPGENE24591		194			AIPGENE24591	0.8548	0.9966	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE246	AIPGENE246	AIPGENE246		507			AIPGENE246	1.0	0.9987	6	17	17	17	2	1	2	7	5	0	0	0	0	0	0	0	2	1	2	7	5	0	0	0	0	0	0	0	2	1	2	7	5	0	0	0	0	0	0	0	0.0	2212202.0	4881249.0	8513884.0	1.1702011E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2460	AIPGENE2460	AIPGENE2460		657			AIPGENE2460	1.0	0.9934	3	7	7	7	3	0	0	2	2	0	0	0	0	0	0	0	3	0	0	2	2	0	0	0	0	0	0	0	3	0	0	2	2	0	0	0	0	0	0	0	0.0	0.0	0.0	2714178.2	7617047.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24634	AIPGENE24634	AIPGENE24634		87			AIPGENE24634	1.0	0.999	1	8	8	8	2	1	1	1	2	1	0	0	0	0	0	0	2	1	1	1	2	1	0	0	0	0	0	0	2	1	1	1	2	1	0	0	0	0	0	0	2.252218E7	1.2003101E7	9202255.0	7619581.0	9927645.0	1.149096E7	0.0	0.0	0.0	0.0	0.0	0.0	1.6067208E7	8926448.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24635	AIPGENE24635	AIPGENE24635		378			AIPGENE24635	1.0	0.998	1	4	4	4	3	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2.4513636E7	8630741.0	1.3403599E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7140994E7	0.0	1.0081166E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24638	AIPGENE24638	AIPGENE24638		115			AIPGENE24638	0.9999	0.9972	2	4	4	4	3	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	8570874.0	5287529.5	0.0	0.0	5738205.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24681	AIPGENE24681	AIPGENE24681		874			AIPGENE24681	1.0	0.9977	3	8	8	8	5	1	0	1	0	1	0	0	0	0	0	0	5	1	0	1	0	1	0	0	0	0	0	0	5	1	0	1	0	1	0	0	0	0	0	0	1.6787694E7	0.0	5429306.0	0.0	0.0	7069785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24701	AIPGENE24701	AIPGENE24701		164			AIPGENE24701	1.0	0.999	14	249	233	249	37	31	47	47	45	29	4	2	5	0	1	1	35	31	44	42	40	28	4	2	5	0	1	1	37	31	47	47	45	29	4	2	5	0	1	1	9.326721E8	1.00568595E9	1.3845431E9	1.3200092E9	9.9398976E8	6.4663994E8	1.4014243E7	0.0	7.585457E7	0.0	7229685.0	0.0	2.205377E8	2.498907E8	3.45238E8	3.21041E8	2.6649603E8	1.8840035E8	8674755.0	0.0	4.211713E7	0.0	0.0	0.0	
AIPGENE24710	AIPGENE24710	AIPGENE24710		438			AIPGENE24710	0.6722	0.9902	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24715	AIPGENE24715	AIPGENE24715		465			AIPGENE24715	1.0	0.9982	2	5	5	5	2	0	1	1	1	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	2512614.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2472	AIPGENE2472	AIPGENE2472		207			AIPGENE2472	1.0	0.9989	9	51	41	51	11	4	6	12	9	6	1	0	1	0	0	1	10	2	5	8	7	6	1	0	1	0	0	1	11	4	6	12	9	6	1	0	1	0	0	1	4.2831596E7	2.4991692E7	4.4868096E7	6.499212E7	4.8181716E7	3.580481E7	7542788.5	3469401.0	3.0976316E7	0.0	0.0	0.0	1.5777811E7	1.2418505E7	1.8085704E7	2.6876608E7	1.7883656E7	2.4330264E7	0.0	0.0	2.1760952E7	0.0	0.0	0.0	
AIPGENE24735	AIPGENE24735	AIPGENE24735		123			AIPGENE24735	1.0	0.9987	2	4	4	4	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0.0	0.0	1.2644154E7	1.2888472E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24742	AIPGENE24742	AIPGENE24742		146			AIPGENE24742	1.0	0.9989	7	47	36	47	14	3	9	6	7	8	0	0	0	0	0	0	10	3	7	6	5	5	0	0	0	0	0	0	14	3	9	6	7	8	0	0	0	0	0	0	7.447715E7	3.4095856E7	4.494818E7	1.3941994E7	3.1744566E7	5.5622496E7	0.0	0.0	0.0	0.0	0.0	0.0	2.6207246E7	1.3085153E7	1.8582336E7	9611443.0	1.5863647E7	2.2913374E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24747	AIPGENE24747	AIPGENE24747		1690			AIPGENE24747	0.999	0.9971	4	3	1	11	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	0	2	0	3	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.6749138E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24752	AIPGENE24752	AIPGENE24752		943			AIPGENE24752	0.9023	0.9978	1	3	3	3	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	6422220.0	4110747.0	6799344.5	5533337.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24762	AIPGENE24762	AIPGENE24762		413			AIPGENE24762	1.0	0.9984	10	104	104	104	1	0	1	0	3	0	16	21	24	10	13	15	1	0	1	0	3	0	16	21	24	10	13	15	1	0	1	0	3	0	16	21	24	10	13	15	0.0	0.0	0.0	0.0	3363093.0	0.0	1.7552482E8	1.7893941E8	3.6091754E8	7.230538E7	8.8066344E7	1.3983941E8	0.0	0.0	0.0	0.0	0.0	0.0	2.34228E7	2.612898E7	4.1942436E7	1.6011268E7	1.7625476E7	2.2705516E7	
AIPGENE24766	AIPGENE24766	AIPGENE24766		1514			AIPGENE24766	1.0	0.999	50	319	264	319	77	26	37	41	70	52	3	4	4	1	1	3	66	22	28	35	63	43	0	2	3	0	0	2	77	26	37	41	70	52	3	4	4	1	1	3	5.491847E8	2.7247498E8	3.1839898E8	2.3049587E8	4.5289005E8	4.1628285E8	4312306.5	1.2319847E7	2.2347148E7	0.0	0.0	1.3747461E7	5.7829892E7	3.8847456E7	3.880019E7	2.6541538E7	4.3100464E7	4.7466364E7	0.0	0.0	0.0	0.0	0.0	8542391.0	
AIPGENE24769	AIPGENE24769	AIPGENE24769		1442			AIPGENE24769	1.0	0.9977	3	5	5	5	2	0	0	2	1	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	3582841.2	0.0	4294012.0	6066055.0	5071703.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24770	AIPGENE24770	AIPGENE24770		838			AIPGENE24770	1.0	0.999	6	9	9	56	3	3	1	0	2	0	0	0	0	0	0	0	3	3	1	0	2	0	0	0	0	0	0	0	11	6	10	4	9	7	3	2	1	1	1	1	0.0	1.3000034E7	0.0	0.0	1.1748805E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24789	AIPGENE24789	AIPGENE24789		244			AIPGENE24789	1.0	0.9965	1	2	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0.0	0.0	5502142.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24793	AIPGENE24793	AIPGENE24793		447			AIPGENE24793	0.9972	0.9953	1	7	7	7	0	0	0	0	0	0	1	1	1	2	0	2	0	0	0	0	0	0	1	1	1	2	0	2	0	0	0	0	0	0	1	1	1	2	0	2	0.0	0.0	0.0	0.0	0.0	0.0	1.3383976E7	5736965.5	2.7413242E7	1.5834608E7	0.0	1.0311238E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24807	AIPGENE24807	AIPGENE24807		121			AIPGENE24807	0.9223	0.9983	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.2214952E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24832	AIPGENE24832	AIPGENE24832		555			AIPGENE24832	1.0	0.999	15	107	72	107	25	13	15	11	19	18	0	3	2	0	0	1	18	7	9	7	12	13	0	3	2	0	0	1	25	13	15	11	19	18	0	3	2	0	0	1	1.8801277E8	1.040185E8	1.2483074E8	6.710647E7	1.0353305E8	1.8679704E8	0.0	0.0	5.4262556E7	0.0	0.0	4905072.0	5.8287596E7	3.531514E7	3.5985096E7	2.068989E7	3.2956164E7	5.027869E7	0.0	0.0	2.6062222E7	0.0	0.0	0.0	
AIPGENE24846	AIPGENE24846	AIPGENE24846		378			AIPGENE24846	1.0	0.9987	1	3	3	3	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0.0	0.0	0.0	4648410.0	5091836.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24853	AIPGENE24853	AIPGENE24853		429			AIPGENE24853	0.9996	0.9983	2	4	4	4	3	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1.1056336E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24876	AIPGENE24876	AIPGENE24876		197			AIPGENE24876	0.9967	0.9977	4	1	1	36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	6	6	4	7	6	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24907	AIPGENE24907	AIPGENE24907		482			AIPGENE24907	0.9997	0.993	2	6	6	6	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.559015E7	1.0432524E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24929	AIPGENE24929	AIPGENE24929		448			AIPGENE24929	1.0	0.9965	4	3	3	31	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	4	5	4	8	5	5	0	0	0	0	0	0	0.0	0.0	6255359.5	8906308.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2497	AIPGENE2497	AIPGENE2497		768			AIPGENE2497	1.0	0.9988	14	54	54	54	10	10	4	10	12	8	0	0	0	0	0	0	10	10	4	10	12	8	0	0	0	0	0	0	10	10	4	10	12	8	0	0	0	0	0	0	1.5303677E7	3.1094416E7	2.6683202E7	2.2205362E7	2.249371E7	3.2280316E7	0.0	0.0	0.0	0.0	0.0	0.0	1.2983953E7	1.0840927E7	1.1392935E7	7765221.5	1.1004523E7	1.2852093E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24977	AIPGENE24977	AIPGENE24977		565			AIPGENE24977	1.0	0.9989	18	111	111	111	25	15	14	25	18	14	0	0	0	0	0	0	25	15	14	25	18	14	0	0	0	0	0	0	25	15	14	25	18	14	0	0	0	0	0	0	9.966287E7	9.484286E7	1.3705517E8	1.022792E8	6.707864E7	5.121263E7	0.0	0.0	0.0	0.0	0.0	0.0	1.6465092E7	2.300056E7	2.3331614E7	2.5456358E7	1.9895482E7	1.6001374E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE24983	AIPGENE24983	AIPGENE24983		501			AIPGENE24983	1.0	0.9989	9	41	0	41	11	1	7	7	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	7	7	12	3	0	0	0	0	0	0	1.7187724E7	3677848.5	3.3594172E7	1.9765982E7	7.096138E7	1.2776532E7	0.0	0.0	0.0	0.0	0.0	0.0	1.3096211E7	0.0	1.5499049E7	1.2063298E7	2.1181678E7	8189180.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE24984
AIPGENE24985	AIPGENE24985	AIPGENE24985		124			AIPGENE24985	1.0	0.999	10	677	667	677	64	49	60	47	58	53	64	65	57	44	53	63	62	49	60	47	57	52	63	64	55	44	51	63	64	49	60	47	58	53	64	65	57	44	53	63	2.3635397E9	1.6680786E9	2.318343E9	1.5182959E9	2.430489E9	2.0953769E9	7.3988685E8	1.3724211E9	3.1254817E9	3.459218E8	5.1181648E8	1.2762912E9	7.016187E8	5.823979E8	6.920673E8	5.249578E8	8.659271E8	9.034216E8	3.5876058E8	4.4231626E8	8.6280506E8	1.7161368E8	2.6935306E8	3.6611424E8	
AIPGENE25004	AIPGENE25004	AIPGENE25004		511			AIPGENE25004	0.8817	0.9973	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3152143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
