Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
AIPGENE21158	AIPGENE21158	AIPGENE21158		785			AIPGENE21158	1.0	0.999	27	379	286	379	54	31	30	32	48	41	21	27	29	29	17	20	44	20	23	25	35	32	17	21	20	22	12	15	54	31	30	32	48	41	21	27	29	29	17	20	8.458664E8	4.443683E8	4.901761E8	4.5943053E8	4.9035386E8	5.4510144E8	2.2099795E8	2.5376286E8	4.343969E8	1.730112E8	1.1494271E8	1.760257E8	8.6452296E7	5.1043264E7	5.5737216E7	4.4406944E7	4.6818276E7	6.721868E7	3.2179378E7	3.528674E7	6.0282484E7	2.6832366E7	1.9964438E7	2.9019124E7	
AIPGENE2116	AIPGENE2116	AIPGENE2116		193			AIPGENE2116	0.9448	0.9984	1	2	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.0	0.0	3578680.2	5707971.5	3943180.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21164	AIPGENE21164	AIPGENE21164		230			AIPGENE21164	1.0	0.9989	3	18	18	18	6	3	3	2	3	1	0	0	0	0	0	0	6	3	3	2	3	1	0	0	0	0	0	0	6	3	3	2	3	1	0	0	0	0	0	0	5.4141896E7	1.1508993E7	4.1178908E7	4.1240344E7	2.987839E7	8790032.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2874162E7	0.0	3.7562932E7	3.619576E7	2.5636338E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21165	AIPGENE21165	AIPGENE21165		213			AIPGENE21165	1.0	0.999	12	117	117	117	18	9	11	10	14	6	9	12	9	6	9	4	18	9	11	10	14	6	9	12	9	6	9	4	18	9	11	10	14	6	9	12	9	6	9	4	7.484108E7	6.441545E7	3.4715096E7	3.417371E7	5.663917E7	3.121322E7	4.087556E7	9.42325E7	7.082661E7	2.6906734E7	3.672207E7	1.5948205E7	1.6779562E7	1.6964172E7	1.4295256E7	1.1311609E7	1.4754326E7	1.8897916E7	1.4821421E7	2.3717504E7	2.8486038E7	1.011453E7	1.1520134E7	1.1412517E7	
AIPGENE21168	AIPGENE21168	AIPGENE21168		618			AIPGENE21168	1.0	0.999	12	64	53	64	13	3	6	13	10	10	1	1	3	3	0	1	10	3	4	9	9	9	1	1	3	3	0	1	13	3	6	13	10	10	1	1	3	3	0	1	1.0907499E8	4.9307976E7	7.697396E7	9.07581E7	5.609161E7	8.990682E7	1.1903713E7	2.6043628E7	3.691491E7	2.1161078E7	0.0	1.0913657E7	3.2291254E7	1.8354032E7	2.5094546E7	2.131743E7	1.4684085E7	2.4840394E7	0.0	1.816562E7	2.0133034E7	1.0883894E7	0.0	0.0	
AIPGENE21181	AIPGENE21181	AIPGENE21181		362			AIPGENE21181	0.7539	0.9912	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4713730.0	4669122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21201	AIPGENE21201	AIPGENE21201		525			AIPGENE21201	0.957	0.9988	1	13	13	13	3	2	2	3	2	1	0	0	0	0	0	0	3	2	2	3	2	1	0	0	0	0	0	0	3	2	2	3	2	1	0	0	0	0	0	0	8081472.0	9058859.0	1.1342884E7	6847809.5	6324197.0	9276137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2122	AIPGENE2122	AIPGENE2122		676			AIPGENE2122	1.0	0.999	10	77	77	77	20	10	9	11	18	8	0	0	1	0	0	0	20	10	9	11	18	8	0	0	1	0	0	0	20	10	9	11	18	8	0	0	1	0	0	0	1.0138819E8	6.5927028E7	7.389692E7	8.983815E7	9.1138664E7	6.0005656E7	0.0	0.0	0.0	0.0	0.0	0.0	2.3284862E7	2.612019E7	2.5709864E7	2.6522712E7	2.7474038E7	3.0039468E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21240	AIPGENE21240	AIPGENE21240		499			AIPGENE21240	1.0	0.9983	4	12	12	37	4	1	0	1	4	2	0	0	0	0	0	0	4	1	0	1	4	2	0	0	0	0	0	0	9	4	4	6	7	5	0	0	2	0	0	0	2.1863856E7	1.2928297E7	0.0	6793063.0	1.9967096E7	4861436.5	0.0	0.0	0.0	0.0	0.0	0.0	1.172991E7	0.0	0.0	0.0	1.0662881E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21255	AIPGENE21255	AIPGENE21255		1023			AIPGENE21255	1.0	0.9921	2	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	5763422.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE21256
AIPGENE21267	AIPGENE21267	AIPGENE21267		1115			AIPGENE21267	0.6712	0.9868	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE21268, AIPGENE21269, AIPGENE21270, AIPGENE21271
AIPGENE21274	AIPGENE21274	AIPGENE21274		213			AIPGENE21274	1.0	0.999	4	30	5	30	5	3	4	6	5	5	0	0	2	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	5	3	4	6	5	5	0	0	2	0	0	0	3.118935E7	1.5863608E7	2.203558E7	2.8181432E7	4.775749E7	0.0	0.0	0.0	1.5941643E7	0.0	0.0	0.0	1.9434874E7	0.0	1.860542E7	1.8268972E7	2.6065396E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21276	AIPGENE21276	AIPGENE21276		786			AIPGENE21276	1.0	0.9935	3	8	8	8	2	1	0	3	2	0	0	0	0	0	0	0	2	1	0	3	2	0	0	0	0	0	0	0	2	1	0	3	2	0	0	0	0	0	0	0	4195604.5	1624094.0	0.0	0.0	1928409.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21296	AIPGENE21296	AIPGENE21296		562			AIPGENE21296	1.0	0.9976	4	6	6	22	2	0	0	1	2	1	0	0	0	0	0	0	2	0	0	1	2	1	0	0	0	0	0	0	5	2	3	2	5	3	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21310	AIPGENE21310	AIPGENE21310		228			AIPGENE21310	0.994	0.998	2	5	5	5	0	1	0	2	2	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2667985.2	0.0	0.0	4933170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21321	AIPGENE21321	AIPGENE21321		182			AIPGENE21321	0.9572	0.9866	2	2	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	6821087.0	5483552.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21323	AIPGENE21323	AIPGENE21323		979			AIPGENE21323	1.0	0.999	15	64	11	64	15	6	7	16	16	4	0	0	0	0	0	0	2	1	2	2	3	1	0	0	0	0	0	0	15	6	7	16	16	4	0	0	0	0	0	0	5.8107836E7	2.7505024E7	6.611068E7	7.826075E7	5.6945256E7	1.2267237E7	0.0	0.0	0.0	0.0	0.0	0.0	1.0773665E7	9579264.0	1.3193645E7	1.2472876E7	1.0634229E7	1.1555605E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21331	AIPGENE21331	AIPGENE21331		765			AIPGENE21331	1.0	0.9982	5	7	7	7	4	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	2571940.5	0.0	2471296.2	0.0	3336409.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2134	AIPGENE2134	AIPGENE2134		331			AIPGENE2134	1.0	0.999	10	73	47	73	12	13	12	10	16	10	0	0	0	0	0	0	8	8	7	8	10	6	0	0	0	0	0	0	12	13	12	10	16	10	0	0	0	0	0	0	7.084877E7	1.0743183E8	1.1884838E8	5.096E7	1.1359111E8	5.075159E7	0.0	0.0	0.0	0.0	0.0	0.0	2.9842264E7	2.7000036E7	3.1790678E7	2.9547452E7	2.784688E7	1.9233922E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21381	AIPGENE21381	AIPGENE21381		338			AIPGENE21381	1.0	0.9989	6	29	29	29	7	1	4	6	7	4	0	0	0	0	0	0	7	1	4	6	7	4	0	0	0	0	0	0	7	1	4	6	7	4	0	0	0	0	0	0	2.7099562E7	1.179032E7	2.9340284E7	3.4814584E7	3.8520652E7	1.7931924E7	0.0	0.0	0.0	0.0	0.0	0.0	9643928.0	0.0	1.0305973E7	1.3372445E7	1.6732026E7	1.0878587E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21382	AIPGENE21382	AIPGENE21382		922			AIPGENE21382	1.0	0.999	17	162	162	162	23	18	28	31	34	25	0	0	3	0	0	0	23	18	28	31	34	25	0	0	3	0	0	0	23	18	28	31	34	25	0	0	3	0	0	0	2.4859173E8	2.5608352E8	2.781374E8	2.5680755E8	2.3043917E8	2.0611334E8	0.0	0.0	1.568735E7	0.0	0.0	3044770.0	5.571004E7	6.0486216E7	6.7595224E7	5.182943E7	4.969365E7	4.959137E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21396	AIPGENE21396	AIPGENE21396		363			AIPGENE21396	0.8881	0.9966	1	4	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21399	AIPGENE21399	AIPGENE21399		1055			AIPGENE21399	1.0	0.9989	9	31	8	31	8	5	0	6	11	1	0	0	0	0	0	0	2	0	0	2	4	0	0	0	0	0	0	0	8	5	0	6	11	1	0	0	0	0	0	0	2.9392604E7	2.538447E7	6913786.5	5809993.5	2.5421232E7	5003592.5	0.0	0.0	0.0	0.0	0.0	0.0	1.781843E7	1.756654E7	0.0	0.0	1.5085628E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2142	AIPGENE2142	AIPGENE2142		457			AIPGENE2142	0.8557	0.9954	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1965005.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21427	AIPGENE21427	AIPGENE21427		564			AIPGENE21427	1.0	0.999	19	123	8	123	23	10	18	28	30	13	0	0	1	0	0	0	1	0	1	3	2	1	0	0	0	0	0	0	23	10	18	28	30	13	0	0	1	0	0	0	2.2675589E8	1.7615331E8	2.6240378E8	2.6596882E8	2.3518405E8	1.4901614E8	0.0	0.0	0.0	0.0	0.0	0.0	8.480766E7	5.82816E7	7.889314E7	7.784922E7	7.98519E7	6.0428204E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2144	AIPGENE2144	AIPGENE2144		560			AIPGENE2144	1.0	0.998	9	22	22	22	6	2	4	3	6	1	0	0	0	0	0	0	6	2	4	3	6	1	0	0	0	0	0	0	6	2	4	3	6	1	0	0	0	0	0	0	1.1420152E7	1.5104506E7	2.5079448E7	2.5048592E7	1.3592799E7	1.2925142E7	0.0	0.0	0.0	0.0	0.0	0.0	9876757.0	0.0	1.6185009E7	1.8413512E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21444	AIPGENE21444	AIPGENE21444		513			AIPGENE21444	0.958	0.9841	2	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21445	AIPGENE21445	AIPGENE21445		303			AIPGENE21445	0.9419	0.9983	1	4	4	4	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0.0	0.0	0.0	6379330.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21449	AIPGENE21449	AIPGENE21449		315			AIPGENE21449	1.0	0.9989	17	119	119	119	18	21	14	24	23	17	0	1	1	0	0	0	18	21	14	24	23	17	0	1	1	0	0	0	18	21	14	24	23	17	0	1	1	0	0	0	1.3809194E8	2.7033197E8	1.24903496E8	2.5767082E8	2.5902632E8	2.5414928E8	0.0	6679193.0	0.0	0.0	0.0	0.0	3.571449E7	4.889148E7	3.137327E7	5.0576868E7	4.5492196E7	4.779726E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21459	AIPGENE21459	AIPGENE21459		509			AIPGENE21459	1.0	0.999	31	322	107	322	61	43	52	60	56	29	3	3	6	4	2	3	17	16	16	21	21	13	0	0	3	0	0	0	61	43	52	60	56	29	3	3	6	4	2	3	1.9812566E9	1.2001673E9	1.7897394E9	1.5948095E9	1.3316699E9	7.603583E8	3.0958312E7	3.5917452E7	1.2110208E8	3.126768E7	9180539.0	2.673716E7	5.1139094E8	3.5911478E8	4.7625482E8	4.0740253E8	3.660131E8	2.5536267E8	1.695295E7	1.6641894E7	5.894361E7	1.712258E7	0.0	1.4628274E7	
AIPGENE21462	AIPGENE21462	AIPGENE21462		1226			AIPGENE21462	1.0	0.999	18	64	64	64	11	7	11	14	13	8	0	0	0	0	0	0	11	7	11	14	13	8	0	0	0	0	0	0	11	7	11	14	13	8	0	0	0	0	0	0	1.5142965E8	9.800234E7	1.0755459E8	9.540137E7	9.125406E7	4.562116E7	0.0	0.0	0.0	0.0	0.0	0.0	4.2608196E7	4.978611E7	4.1628292E7	4.135097E7	3.9226428E7	3.6391116E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21487	AIPGENE21487	AIPGENE21487		793			AIPGENE21487	1.0	0.9984	4	10	0	10	2	1	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	3	0	0	0	0	0	0	0	3048566.0	2534850.5	5807756.0	0.0	8863493.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE21488
AIPGENE2155	AIPGENE2155	AIPGENE2155		491			AIPGENE2155	0.9944	0.9937	2	6	6	6	0	1	1	2	2	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21558	AIPGENE21558	AIPGENE21558		723			AIPGENE21558	1.0	0.9989	3	12	12	12	3	1	1	3	3	1	0	0	0	0	0	0	3	1	1	3	3	1	0	0	0	0	0	0	3	1	1	3	3	1	0	0	0	0	0	0	6888258.5	8114233.5	1.4986458E7	1.5863193E7	1.8388832E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8812738.0	9460784.0	1.0334648E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21567	AIPGENE21567	AIPGENE21567		533			AIPGENE21567	0.8964	0.9969	1	2	2	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21572	AIPGENE21572	AIPGENE21572		427			AIPGENE21572	1.0	0.9987	5	26	26	26	5	5	5	4	6	1	0	0	0	0	0	0	5	5	5	4	6	1	0	0	0	0	0	0	5	5	5	4	6	1	0	0	0	0	0	0	8163751.5	3996097.5	0.0	0.0	1.6845826E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5454069.0	0.0	0.0	0.0	6881079.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21599	AIPGENE21599	AIPGENE21599		412			AIPGENE21599	1.0	0.9989	3	10	10	10	3	1	1	2	3	0	0	0	0	0	0	0	3	1	1	2	3	0	0	0	0	0	0	0	3	1	1	2	3	0	0	0	0	0	0	0	1.6652068E7	6092153.0	0.0	0.0	4239175.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21600	AIPGENE21600	AIPGENE21600		780			AIPGENE21600	0.9363	0.9981	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21605	AIPGENE21605	AIPGENE21605		266			AIPGENE21605	1.0	0.999	3	38	38	38	8	4	4	7	3	3	1	2	2	2	1	1	8	4	4	7	3	3	1	2	2	2	1	1	8	4	4	7	3	3	1	2	2	2	1	1	1.8271502E8	1.0879703E8	1.6345118E8	1.4176163E8	1.0389567E8	8.075814E7	1.6429904E7	1.359343E7	2.721256E7	0.0	0.0	4085110.2	1.2716786E8	1.17811336E8	1.3138333E8	1.2988405E8	8.538925E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21625	AIPGENE21625	AIPGENE21625		13504			AIPGENE21625	1.0	0.999	441	3360	3360	3360	586	586	587	525	597	479	0	0	0	0	0	0	586	586	587	525	597	479	0	0	0	0	0	0	586	586	587	525	597	479	0	0	0	0	0	0	6.000572E9	1.0009205E10	8.121954E9	5.5908255E9	5.2697677E9	6.6840735E9	2.409243E8	0.0	1.9586712E7	0.0	1.8800264E8	2.3107178E8	2.0848507E8	2.9424816E8	2.6326682E8	1.8438882E8	1.8221514E8	2.4693893E8	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21632	AIPGENE21632	AIPGENE21632		334			AIPGENE21632	1.0	0.999	40	1023	1023	1023	158	156	171	169	179	170	1	3	4	1	6	5	158	156	171	169	179	170	1	3	4	1	6	5	158	156	171	169	179	170	1	3	4	1	6	5	1.0936441E10	1.3503895E10	1.1970901E10	1.0373478E10	9.158078E9	1.0857777E10	1.7166652E7	2.4015468E7	4.8061092E7	9228553.0	1.5694102E7	1.4193941E7	1.8261655E9	2.2225672E9	2.019539E9	1.8257144E9	1.6589409E9	1.9067482E9	0.0	0.0	4.5709396E7	0.0	1.0092403E7	0.0	
AIPGENE21634	AIPGENE21634	AIPGENE21634		156			AIPGENE21634	1.0	0.999	3	31	31	31	3	2	8	8	5	5	0	0	0	0	0	0	3	2	8	8	5	5	0	0	0	0	0	0	3	2	8	8	5	5	0	0	0	0	0	0	8428197.0	1.0211374E7	3.2831786E7	5.1419204E7	4.3559376E7	4.360967E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5986536E7	2.2923194E7	2.30298E7	2.4525726E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21644	AIPGENE21644	AIPGENE21644		4728			AIPGENE21644	1.0	0.999	12	42	42	42	11	8	6	7	6	4	0	0	0	0	0	0	11	8	6	7	6	4	0	0	0	0	0	0	11	8	6	7	6	4	0	0	0	0	0	0	9.9942264E7	7.887279E7	6.068581E7	4.800484E7	3.6373556E7	5.068743E7	0.0	0.0	0.0	0.0	0.0	0.0	3.0232978E7	3.1428496E7	2.8209812E7	2.1452146E7	1.67973E7	2.6778688E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21657	AIPGENE21657	AIPGENE21657		261			AIPGENE21657	0.918	0.9976	1	4	4	4	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21668	AIPGENE21668	AIPGENE21668		1166			AIPGENE21668	1.0	0.999	27	119	119	119	31	10	16	21	33	6	0	0	0	1	1	0	31	10	16	21	33	6	0	0	0	1	1	0	31	10	16	21	33	6	0	0	0	1	1	0	7.500765E7	6.699297E7	6.4024196E7	9.073113E7	1.6959371E8	3.3950324E7	0.0	0.0	1.2492594E7	0.0	0.0	2107170.5	1.7561236E7	1.7299028E7	1.9469656E7	1.6082657E7	2.5368238E7	1.2215894E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2169	AIPGENE2169	AIPGENE2169		540			AIPGENE2169	1.0	0.999	17	107	107	107	20	10	13	24	28	12	0	0	0	0	0	0	20	10	13	24	28	12	0	0	0	0	0	0	20	10	13	24	28	12	0	0	0	0	0	0	1.1004957E8	9.444019E7	1.0158764E8	1.2441338E8	1.2624085E8	4.2420744E7	0.0	0.0	0.0	0.0	0.0	0.0	3.0312666E7	3.047022E7	3.0359132E7	3.2170902E7	3.0652024E7	2.4732136E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21697	AIPGENE21697	AIPGENE21697		273			AIPGENE21697	1.0	0.9984	6	22	22	22	7	5	3	6	1	0	0	0	0	0	0	0	7	5	3	6	1	0	0	0	0	0	0	0	7	5	3	6	1	0	0	0	0	0	0	0	6972345.0	1.985007E7	4104638.5	2.2743458E7	5543200.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6357056.5	7301623.0	0.0	8788673.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21698	AIPGENE21698	AIPGENE21698		533			AIPGENE21698	1.0	0.999	12	79	79	79	9	13	14	16	14	13	0	0	0	0	0	0	9	13	14	16	14	13	0	0	0	0	0	0	9	13	14	16	14	13	0	0	0	0	0	0	1.4710872E8	2.3193877E8	1.5345147E8	1.8069627E8	1.6379046E8	1.7511899E8	0.0	0.0	0.0	0.0	0.0	0.0	7.173993E7	9.290692E7	6.426394E7	7.040879E7	5.7483732E7	9.595188E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE2170	AIPGENE2170	AIPGENE2170		675			AIPGENE2170	1.0	0.9988	10	47	47	47	14	4	4	9	12	4	0	0	0	0	0	0	14	4	4	9	12	4	0	0	0	0	0	0	14	4	4	9	12	4	0	0	0	0	0	0	5.419459E7	3.636029E7	2.133426E7	8473543.0	2.992831E7	1.233873E7	0.0	0.0	0.0	0.0	0.0	0.0	1.075954E7	8269815.0	1.0108921E7	7974058.5	7781614.0	1.0095098E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21703	AIPGENE21703	AIPGENE21703		330			AIPGENE21703	1.0	0.999	9	48	48	48	14	4	5	7	10	8	0	0	0	0	0	0	14	4	5	7	10	8	0	0	0	0	0	0	14	4	5	7	10	8	0	0	0	0	0	0	2.9796624E7	5.4671776E7	2.6965214E7	5.312632E7	7.044344E7	3.848636E7	0.0	0.0	0.0	0.0	0.0	0.0	1.6251106E7	1.9950396E7	2.0328226E7	2.1087542E7	1.8291454E7	1.2894338E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE21710	AIPGENE21710	AIPGENE21710		235			AIPGENE21710	0.6934	0.9881	1	3	3	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0.0	0.0	0.0	5062720.5	6604501.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
