GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0031422	RecQ family helicase-topoisomerase III complex	7	0	0.41	1.00000
GO:0031429	box H/ACA snoRNP complex	2	0	0.12	1.00000
GO:0031436	BRCA1-BARD1 complex	2	0	0.12	1.00000
GO:0031462	Cul2-RING ubiquitin ligase complex	6	0	0.35	1.00000
GO:0031463	Cul3-RING ubiquitin ligase complex	39	0	2.27	1.00000
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	10	0	0.58	1.00000
GO:0031465	Cul4B-RING E3 ubiquitin ligase complex	4	0	0.23	1.00000
GO:0031466	Cul5-RING ubiquitin ligase complex	7	0	0.41	1.00000
GO:0031467	Cul7-RING ubiquitin ligase complex	2	0	0.12	1.00000
GO:0031499	TRAMP complex	2	0	0.12	1.00000
GO:0031501	mannosyltransferase complex	2	0	0.12	1.00000
GO:0031515	tRNA (m1A) methyltransferase complex	2	0	0.12	1.00000
GO:0031521	spitzenkorper	1	0	0.06	1.00000
GO:0031523	Myb complex	6	0	0.35	1.00000
GO:0031528	microvillus membrane	19	0	1.1	1.00000
GO:0031592	centrosomal corona	1	0	0.06	1.00000
GO:0031595	nuclear proteasome complex	2	0	0.12	1.00000
GO:0031597	cytosolic proteasome complex	2	0	0.12	1.00000
GO:0031673	H zone	4	0	0.23	1.00000
GO:0031931	TORC1 complex	9	0	0.52	1.00000
GO:0031969	chloroplast membrane	2	0	0.12	1.00000
GO:0031976	plastid thylakoid	5	0	0.29	1.00000
GO:0032009	early phagosome	5	0	0.29	1.00000
GO:0032010	phagolysosome	1	0	0.06	1.00000
GO:0032021	NELF complex	4	0	0.23	1.00000
GO:0032039	integrator complex	15	0	0.87	1.00000
GO:0032040	small-subunit processome	16	0	0.93	1.00000
GO:0032044	DSIF complex	2	0	0.12	1.00000
GO:0032045	guanyl-nucleotide exchange factor complex	7	0	0.41	1.00000
GO:0032059	bleb	3	0	0.17	1.00000
GO:0032116	SMC loading complex	2	0	0.12	1.00000
GO:0032133	chromosome passenger complex	2	0	0.12	1.00000
GO:0032144	4-aminobutyrate transaminase complex	2	0	0.12	1.00000
GO:0032281	AMPA glutamate receptor complex	10	0	0.58	1.00000
GO:0032299	ribonuclease H2 complex	3	0	0.17	1.00000
GO:0032300	mismatch repair complex	20	0	1.16	1.00000
GO:0032301	MutSalpha complex	4	0	0.23	1.00000
GO:0032302	MutSbeta complex	4	0	0.23	1.00000
GO:0032389	MutLalpha complex	12	0	0.7	1.00000
GO:0032473	cytoplasmic side of mitochondrial outer membrane	4	0	0.23	1.00000
GO:0032541	cortical endoplasmic reticulum	5	0	0.29	1.00000
GO:0032579	apical lamina of hyaline layer	24	0	1.39	1.00000
GO:0032584	growth cone membrane	2	0	0.12	1.00000
GO:0032585	multivesicular body membrane	3	0	0.17	1.00000
GO:0032590	dendrite membrane	21	0	1.22	1.00000
GO:0032591	dendritic spine membrane	2	0	0.12	1.00000
GO:0032593	insulin-responsive compartment	4	0	0.23	1.00000
GO:0032777	Piccolo NuA4 histone acetyltransferase complex	3	0	0.17	1.00000
GO:0032783	super elongation complex	1	0	0.06	1.00000
GO:0032797	SMN complex	10	0	0.58	1.00000
GO:0032798	Swi5-Sfr1 complex	1	0	0.06	1.00000
GO:0032806	carboxy-terminal domain protein kinase complex	17	0	0.99	1.00000
GO:0032807	DNA ligase IV complex	2	0	0.12	1.00000
GO:0032809	neuronal cell body membrane	9	0	0.52	1.00000
GO:0032937	SREBP-SCAP-Insig complex	1	0	0.06	1.00000
GO:0032983	kainate selective glutamate receptor complex	8	0	0.46	1.00000
GO:0032996	Bcl3-Bcl10 complex	3	0	0.17	1.00000
GO:0033061	DNA recombinase mediator complex	7	0	0.41	1.00000
GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	5	0	0.29	1.00000
GO:0033065	Rad51C-XRCC3 complex	2	0	0.12	1.00000
GO:0033162	melanosome membrane	5	0	0.29	1.00000
GO:0033166	hyaline layer	24	0	1.39	1.00000
GO:0033176	proton-transporting V-type ATPase complex	14	0	0.81	1.00000
GO:0033179	proton-transporting V-type ATPase, V0 domain	6	0	0.35	1.00000
GO:0033180	proton-transporting V-type ATPase, V1 domain	6	0	0.35	1.00000
GO:0033181	plasma membrane proton-transporting V-type ATPase complex	2	0	0.12	1.00000
GO:0033185	dolichol-phosphate-mannose synthase complex	2	0	0.12	1.00000
GO:0033186	CAF-1 complex	3	0	0.17	1.00000
GO:0033193	Lsd1/2 complex	1	0	0.06	1.00000
GO:0033202	DNA helicase complex	27	0	1.57	1.00000
GO:0033256	I-kappaB/NF-kappaB complex	6	0	0.35	1.00000
GO:0033257	Bcl3/NF-kappaB2 complex	3	0	0.17	1.00000
GO:0033269	internode region of axon	2	0	0.12	1.00000
GO:0033276	transcription factor TFTC complex	10	0	0.58	1.00000
GO:0033503	HULC complex	2	0	0.12	1.00000
GO:0033553	rDNA heterochromatin	2	0	0.12	1.00000
GO:0033557	Slx1-Slx4 complex	3	0	0.17	1.00000
GO:0033588	elongator holoenzyme complex	6	0	0.35	1.00000
GO:0033593	BRCA2-MAGE-D1 complex	1	0	0.06	1.00000
GO:0033596	TSC1-TSC2 complex	2	0	0.12	1.00000
GO:0033643	host cell part	33	0	1.92	1.00000
GO:0033644	host cell membrane	10	0	0.58	1.00000
GO:0033646	host intracellular part	28	0	1.63	1.00000
GO:0033647	host intracellular organelle	23	0	1.34	1.00000
